timestamp,producer,consumer,quantity
2022-01-01 15:00:00+00:00,P2,C1,14314
2022-01-01 15:00:00+00:00,P3,C3,46563
2022-01-01 15:00:00+00:00,P1,C3,0
2022-01-01 15:00:00+00:00,P2,C3,0
2022-01-01 15:00:00+00:00,P3,C2,0
2022-01-01 15:00:00+00:00,P3,C1,22829
2022-01-01 15:00:00+00:00,P1,C1,10823
2022-01-01 15:00:00+00:00,P2,C1,0
2022-01-01 15:00:00+00:00,P1,C2,8671
2022-01-01 15:00:00+00:00,P2,C2,0
2022-01-01 16:00:00+00:00,P2,C1,10112
2022-01-01 16:00:00+00:00,P3,C3,0
2022-01-01 16:00:00+00:00,P1,C3,0
2022-01-01 16:00:00+00:00,P2,C3,0
2022-01-01 16:00:00+00:00,P3,C2,17902
2022-01-01 16:00:00+00:00,P3,C1,5657
2022-01-01 16:00:00+00:00,P1,C1,0
2022-01-01 16:00:00+00:00,P2,C1,0
2022-01-01 16:00:00+00:00,P1,C2,7406
2022-01-01 16:00:00+00:00,P2,C2,0
2022-01-01 17:00:00+00:00,P2,C1,4
2022-01-01 17:00:00+00:00,P3,C3,0
2022-01-01 17:00:00+00:00,P1,C3,0
2022-01-01 17:00:00+00:00,P2,C3,0
2022-01-01 17:00:00+00:00,P3,C2,80
2022-01-01 17:00:00+00:00,P3,C1,0
2022-01-01 17:00:00+00:00,P1,C1,0
2022-01-01 17:00:00+00:00,P2,C1,0
2022-01-01 17:00:00+00:00,P1,C2,20
2022-01-01 17:00:00+00:00,P2,C2,0
2022-01-01 18:00:00+00:00,P2,C1,0
2022-01-01 18:00:00+00:00,P3,C3,0
2022-01-01 18:00:00+00:00,P1,C3,0
2022-01-01 18:00:00+00:00,P2,C3,0
2022-01-01 18:00:00+00:00,P3,C2,0
2022-01-01 18:00:00+00:00,P3,C1,0
2022-01-01 18:00:00+00:00,P1,C1,0
2022-01-01 18:00:00+00:00,P2,C1,0
2022-01-01 18:00:00+00:00,P1,C2,0
2022-01-01 18:00:00+00:00,P2,C2,0
2022-01-01 19:00:00+00:00,P2,C1,0
2022-01-01 19:00:00+00:00,P3,C3,0
2022-01-01 19:00:00+00:00,P1,C3,0
2022-01-01 19:00:00+00:00,P2,C3,0
2022-01-01 19:00:00+00:00,P3,C2,0
2022-01-01 19:00:00+00:00,P3,C1,0
2022-01-01 19:00:00+00:00,P1,C1,0
2022-01-01 19:00:00+00:00,P2,C1,0
2022-01-01 19:00:00+00:00,P1,C2,0
2022-01-01 19:00:00+00:00,P2,C2,0
2022-01-01 20:00:00+00:00,P2,C1,0
2022-01-01 20:00:00+00:00,P3,C3,0
2022-01-01 20:00:00+00:00,P1,C3,0
2022-01-01 20:00:00+00:00,P2,C3,0
2022-01-01 20:00:00+00:00,P3,C1,0
2022-01-01 20:00:00+00:00,P1,C1,0
2022-01-01 20:00:00+00:00,P2,C1,0
2022-01-01 20:00:00+00:00,P3,C2,0
2022-01-01 20:00:00+00:00,P1,C2,0
2022-01-01 20:00:00+00:00,P2,C2,0
2022-01-01 21:00:00+00:00,P2,C1,0
2022-01-01 21:00:00+00:00,P3,C3,0
2022-01-01 21:00:00+00:00,P1,C3,0
2022-01-01 21:00:00+00:00,P2,C3,0
2022-01-01 21:00:00+00:00,P3,C1,0
2022-01-01 21:00:00+00:00,P1,C1,0
2022-01-01 21:00:00+00:00,P2,C1,0
2022-01-01 21:00:00+00:00,P3,C2,0
2022-01-01 21:00:00+00:00,P1,C2,0
2022-01-01 21:00:00+00:00,P2,C2,0
2022-01-01 22:00:00+00:00,P2,C1,0
2022-01-01 22:00:00+00:00,P3,C3,0
2022-01-01 22:00:00+00:00,P1,C3,0
2022-01-01 22:00:00+00:00,P2,C3,0
2022-01-01 22:00:00+00:00,P3,C1,0
2022-01-01 22:00:00+00:00,P1,C1,0
2022-01-01 22:00:00+00:00,P2,C1,0
2022-01-01 22:00:00+00:00,P3,C2,0
2022-01-01 22:00:00+00:00,P1,C2,0
2022-01-01 22:00:00+00:00,P2,C2,0
2022-01-01 23:00:00+00:00,P2,C1,0
2022-01-01 23:00:00+00:00,P3,C3,0
2022-01-01 23:00:00+00:00,P1,C3,0
2022-01-01 23:00:00+00:00,P2,C3,0
2022-01-01 23:00:00+00:00,P3,C1,0
2022-01-01 23:00:00+00:00,P1,C1,0
2022-01-01 23:00:00+00:00,P2,C1,0
2022-01-01 23:00:00+00:00,P3,C2,0
2022-01-01 23:00:00+00:00,P1,C2,0
2022-01-01 23:00:00+00:00,P2,C2,0
2022-01-02 00:00:00+00:00,P2,C1,0
2022-01-02 00:00:00+00:00,P3,C3,0
2022-01-02 00:00:00+00:00,P1,C3,0
2022-01-02 00:00:00+00:00,P2,C3,0
2022-01-02 00:00:00+00:00,P3,C1,0
2022-01-02 00:00:00+00:00,P1,C1,0
2022-01-02 00:00:00+00:00,P2,C1,0
2022-01-02 00:00:00+00:00,P3,C2,0
2022-01-02 00:00:00+00:00,P1,C2,0
2022-01-02 00:00:00+00:00,P2,C2,0
2022-01-02 01:00:00+00:00,P2,C1,0
2022-01-02 01:00:00+00:00,P3,C3,0
2022-01-02 01:00:00+00:00,P1,C3,0
2022-01-02 01:00:00+00:00,P2,C3,0
2022-01-02 01:00:00+00:00,P3,C1,0
2022-01-02 01:00:00+00:00,P1,C1,0
2022-01-02 01:00:00+00:00,P2,C1,0
2022-01-02 01:00:00+00:00,P3,C2,0
2022-01-02 01:00:00+00:00,P1,C2,0
2022-01-02 01:00:00+00:00,P2,C2,0
2022-01-02 02:00:00+00:00,P2,C1,0
2022-01-02 02:00:00+00:00,P3,C3,0
2022-01-02 02:00:00+00:00,P1,C3,0
2022-01-02 02:00:00+00:00,P2,C3,0
2022-01-02 02:00:00+00:00,P3,C1,0
2022-01-02 02:00:00+00:00,P1,C1,0
2022-01-02 02:00:00+00:00,P2,C1,0
2022-01-02 02:00:00+00:00,P3,C2,0
2022-01-02 02:00:00+00:00,P1,C2,0
2022-01-02 02:00:00+00:00,P2,C2,0
2022-01-02 03:00:00+00:00,P2,C1,0
2022-01-02 03:00:00+00:00,P3,C3,0
2022-01-02 03:00:00+00:00,P1,C3,0
2022-01-02 03:00:00+00:00,P2,C3,0
2022-01-02 03:00:00+00:00,P3,C1,0
2022-01-02 03:00:00+00:00,P1,C1,0
2022-01-02 03:00:00+00:00,P2,C1,0
2022-01-02 03:00:00+00:00,P3,C2,0
2022-01-02 03:00:00+00:00,P1,C2,0
2022-01-02 03:00:00+00:00,P2,C2,0
2022-01-02 04:00:00+00:00,P2,C1,0
2022-01-02 04:00:00+00:00,P3,C3,0
2022-01-02 04:00:00+00:00,P1,C3,0
2022-01-02 04:00:00+00:00,P2,C3,0
2022-01-02 04:00:00+00:00,P3,C1,0
2022-01-02 04:00:00+00:00,P1,C1,0
2022-01-02 04:00:00+00:00,P2,C1,0
2022-01-02 04:00:00+00:00,P3,C2,0
2022-01-02 04:00:00+00:00,P1,C2,0
2022-01-02 04:00:00+00:00,P2,C2,0
2022-01-02 05:00:00+00:00,P2,C1,0
2022-01-02 05:00:00+00:00,P3,C3,0
2022-01-02 05:00:00+00:00,P1,C3,0
2022-01-02 05:00:00+00:00,P2,C3,0
2022-01-02 05:00:00+00:00,P3,C1,0
2022-01-02 05:00:00+00:00,P1,C1,0
2022-01-02 05:00:00+00:00,P2,C1,0
2022-01-02 05:00:00+00:00,P3,C2,0
2022-01-02 05:00:00+00:00,P1,C2,0
2022-01-02 05:00:00+00:00,P2,C2,0
2022-01-02 06:00:00+00:00,P2,C1,0
2022-01-02 06:00:00+00:00,P3,C3,0
2022-01-02 06:00:00+00:00,P1,C3,0
2022-01-02 06:00:00+00:00,P2,C3,0
2022-01-02 06:00:00+00:00,P3,C1,0
2022-01-02 06:00:00+00:00,P1,C1,0
2022-01-02 06:00:00+00:00,P2,C1,0
2022-01-02 06:00:00+00:00,P3,C2,0
2022-01-02 06:00:00+00:00,P1,C2,0
2022-01-02 06:00:00+00:00,P2,C2,0
2022-01-02 07:00:00+00:00,P2,C1,0
2022-01-02 07:00:00+00:00,P3,C3,0
2022-01-02 07:00:00+00:00,P1,C3,0
2022-01-02 07:00:00+00:00,P2,C3,0
2022-01-02 07:00:00+00:00,P3,C1,0
2022-01-02 07:00:00+00:00,P1,C1,0
2022-01-02 07:00:00+00:00,P2,C1,0
2022-01-02 07:00:00+00:00,P3,C2,0
2022-01-02 07:00:00+00:00,P1,C2,0
2022-01-02 07:00:00+00:00,P2,C2,0
2022-01-02 08:00:00+00:00,P2,C1,2192
2022-01-02 08:00:00+00:00,P3,C3,0
2022-01-02 08:00:00+00:00,P1,C3,0
2022-01-02 08:00:00+00:00,P2,C3,0
2022-01-02 08:00:00+00:00,P3,C1,4309
2022-01-02 08:00:00+00:00,P1,C1,930
2022-01-02 08:00:00+00:00,P2,C1,0
2022-01-02 08:00:00+00:00,P3,C2,0
2022-01-02 08:00:00+00:00,P1,C2,475
2022-01-02 08:00:00+00:00,P2,C2,0
2022-01-02 09:00:00+00:00,P2,C1,546
2022-01-02 09:00:00+00:00,P3,C3,0
2022-01-02 09:00:00+00:00,P1,C3,0
2022-01-02 09:00:00+00:00,P2,C3,0
2022-01-02 09:00:00+00:00,P3,C1,0
2022-01-02 09:00:00+00:00,P1,C1,0
2022-01-02 09:00:00+00:00,P2,C1,0
2022-01-02 09:00:00+00:00,P3,C2,6441
2022-01-02 09:00:00+00:00,P1,C2,1692
2022-01-02 09:00:00+00:00,P2,C2,0
2022-01-02 10:00:00+00:00,P2,C1,1313
2022-01-02 10:00:00+00:00,P3,C3,0
2022-01-02 10:00:00+00:00,P1,C3,0
2022-01-02 10:00:00+00:00,P2,C3,0
2022-01-02 10:00:00+00:00,P3,C1,0
2022-01-02 10:00:00+00:00,P1,C1,0
2022-01-02 10:00:00+00:00,P2,C1,0
2022-01-02 10:00:00+00:00,P3,C2,8272
2022-01-02 10:00:00+00:00,P1,C2,2265
2022-01-02 10:00:00+00:00,P2,C2,0
2022-01-02 11:00:00+00:00,P2,C1,17731
2022-01-02 11:00:00+00:00,P3,C3,31188
2022-01-02 11:00:00+00:00,P1,C3,0
2022-01-02 11:00:00+00:00,P2,C3,0
2022-01-02 11:00:00+00:00,P3,C1,1847
2022-01-02 11:00:00+00:00,P1,C1,2836
2022-01-02 11:00:00+00:00,P2,C1,0
2022-01-02 11:00:00+00:00,P3,C2,0
2022-01-02 11:00:00+00:00,P1,C2,8081
2022-01-02 11:00:00+00:00,P2,C2,0
2022-01-02 12:00:00+00:00,P2,C1,9553
2022-01-02 12:00:00+00:00,P3,C3,0
2022-01-02 12:00:00+00:00,P1,C3,0
2022-01-02 12:00:00+00:00,P2,C3,0
2022-01-02 12:00:00+00:00,P3,C1,0
2022-01-02 12:00:00+00:00,P1,C1,0
2022-01-02 12:00:00+00:00,P2,C1,0
2022-01-02 12:00:00+00:00,P3,C2,18608
2022-01-02 12:00:00+00:00,P1,C2,6085
2022-01-02 12:00:00+00:00,P2,C2,0
2022-01-02 13:00:00+00:00,P2,C1,2710
2022-01-02 13:00:00+00:00,P3,C3,79888
2022-01-02 13:00:00+00:00,P1,C3,0
2022-01-02 13:00:00+00:00,P2,C3,0
2022-01-02 13:00:00+00:00,P3,C1,65344
2022-01-02 13:00:00+00:00,P1,C1,2826
2022-01-02 13:00:00+00:00,P2,C1,0
2022-01-02 13:00:00+00:00,P3,C2,0
2022-01-02 13:00:00+00:00,P1,C2,33888
2022-01-02 13:00:00+00:00,P2,C2,0
2022-01-02 14:00:00+00:00,P2,C1,6548
2022-01-02 14:00:00+00:00,P3,C3,0
2022-01-02 14:00:00+00:00,P1,C3,0
2022-01-02 14:00:00+00:00,P2,C3,0
2022-01-02 14:00:00+00:00,P3,C1,27941
2022-01-02 14:00:00+00:00,P1,C1,5042
2022-01-02 14:00:00+00:00,P2,C1,0
2022-01-02 14:00:00+00:00,P3,C2,0
2022-01-02 14:00:00+00:00,P1,C2,2925
2022-01-02 14:00:00+00:00,P2,C2,0
2022-01-02 15:00:00+00:00,P2,C1,507
2022-01-02 15:00:00+00:00,P3,C3,0
2022-01-02 15:00:00+00:00,P1,C3,0
2022-01-02 15:00:00+00:00,P2,C3,0
2022-01-02 15:00:00+00:00,P3,C1,0
2022-01-02 15:00:00+00:00,P1,C1,0
2022-01-02 15:00:00+00:00,P2,C1,0
2022-01-02 15:00:00+00:00,P3,C2,4835
2022-01-02 15:00:00+00:00,P1,C2,1284
2022-01-02 15:00:00+00:00,P2,C2,0
2022-01-02 16:00:00+00:00,P2,C1,18020
2022-01-02 16:00:00+00:00,P3,C3,24130
2022-01-02 16:00:00+00:00,P1,C3,4804
2022-01-02 16:00:00+00:00,P2,C3,0
2022-01-02 16:00:00+00:00,P3,C1,0
2022-01-02 16:00:00+00:00,P1,C1,1652
2022-01-02 16:00:00+00:00,P2,C1,0
2022-01-02 16:00:00+00:00,P3,C2,0
2022-01-02 16:00:00+00:00,P1,C2,10409
2022-01-02 16:00:00+00:00,P2,C2,0
2022-01-02 17:00:00+00:00,P2,C1,1153
2022-01-02 17:00:00+00:00,P3,C3,0
2022-01-02 17:00:00+00:00,P1,C3,0
2022-01-02 17:00:00+00:00,P2,C3,0
2022-01-02 17:00:00+00:00,P3,C1,0
2022-01-02 17:00:00+00:00,P1,C1,0
2022-01-02 17:00:00+00:00,P2,C1,0
2022-01-02 17:00:00+00:00,P3,C2,6163
2022-01-02 17:00:00+00:00,P1,C2,1713
2022-01-02 17:00:00+00:00,P2,C2,0
2022-01-02 18:00:00+00:00,P2,C1,0
2022-01-02 18:00:00+00:00,P3,C3,0
2022-01-02 18:00:00+00:00,P1,C3,0
2022-01-02 18:00:00+00:00,P2,C3,0
2022-01-02 18:00:00+00:00,P3,C1,0
2022-01-02 18:00:00+00:00,P1,C1,0
2022-01-02 18:00:00+00:00,P2,C1,0
2022-01-02 18:00:00+00:00,P3,C2,0
2022-01-02 18:00:00+00:00,P1,C2,0
2022-01-02 18:00:00+00:00,P2,C2,0
2022-01-02 19:00:00+00:00,P2,C1,0
2022-01-02 19:00:00+00:00,P3,C3,0
2022-01-02 19:00:00+00:00,P1,C3,0
2022-01-02 19:00:00+00:00,P2,C3,0
2022-01-02 19:00:00+00:00,P3,C1,0
2022-01-02 19:00:00+00:00,P1,C1,0
2022-01-02 19:00:00+00:00,P2,C1,0
2022-01-02 19:00:00+00:00,P3,C2,0
2022-01-02 19:00:00+00:00,P1,C2,0
2022-01-02 19:00:00+00:00,P2,C2,0
2022-01-02 20:00:00+00:00,P2,C1,0
2022-01-02 20:00:00+00:00,P3,C3,0
2022-01-02 20:00:00+00:00,P1,C3,0
2022-01-02 20:00:00+00:00,P2,C3,0
2022-01-02 20:00:00+00:00,P3,C1,0
2022-01-02 20:00:00+00:00,P1,C1,0
2022-01-02 20:00:00+00:00,P2,C1,0
2022-01-02 20:00:00+00:00,P3,C2,0
2022-01-02 20:00:00+00:00,P1,C2,0
2022-01-02 20:00:00+00:00,P2,C2,0
2022-01-02 21:00:00+00:00,P2,C1,0
2022-01-02 21:00:00+00:00,P3,C3,0
2022-01-02 21:00:00+00:00,P1,C3,0
2022-01-02 21:00:00+00:00,P2,C3,0
2022-01-02 21:00:00+00:00,P3,C1,0
2022-01-02 21:00:00+00:00,P1,C1,0
2022-01-02 21:00:00+00:00,P2,C1,0
2022-01-02 21:00:00+00:00,P3,C2,0
2022-01-02 21:00:00+00:00,P1,C2,0
2022-01-02 21:00:00+00:00,P2,C2,0
2022-01-02 22:00:00+00:00,P2,C1,0
2022-01-02 22:00:00+00:00,P3,C3,0
2022-01-02 22:00:00+00:00,P1,C3,0
2022-01-02 22:00:00+00:00,P2,C3,0
2022-01-02 22:00:00+00:00,P3,C1,0
2022-01-02 22:00:00+00:00,P1,C1,0
2022-01-02 22:00:00+00:00,P2,C1,0
2022-01-02 22:00:00+00:00,P3,C2,0
2022-01-02 22:00:00+00:00,P1,C2,0
2022-01-02 22:00:00+00:00,P2,C2,0
2022-01-02 23:00:00+00:00,P2,C1,0
2022-01-02 23:00:00+00:00,P3,C3,0
2022-01-02 23:00:00+00:00,P1,C3,0
2022-01-02 23:00:00+00:00,P2,C3,0
2022-01-02 23:00:00+00:00,P3,C1,0
2022-01-02 23:00:00+00:00,P1,C1,0
2022-01-02 23:00:00+00:00,P2,C1,0
2022-01-02 23:00:00+00:00,P3,C2,0
2022-01-02 23:00:00+00:00,P1,C2,0
2022-01-02 23:00:00+00:00,P2,C2,0
2022-01-03 00:00:00+00:00,P2,C1,0
2022-01-03 00:00:00+00:00,P3,C3,0
2022-01-03 00:00:00+00:00,P1,C3,0
2022-01-03 00:00:00+00:00,P2,C3,0
2022-01-03 00:00:00+00:00,P3,C1,0
2022-01-03 00:00:00+00:00,P1,C1,0
2022-01-03 00:00:00+00:00,P2,C1,0
2022-01-03 00:00:00+00:00,P3,C2,0
2022-01-03 00:00:00+00:00,P1,C2,0
2022-01-03 00:00:00+00:00,P2,C2,0
2022-01-03 01:00:00+00:00,P2,C1,0
2022-01-03 01:00:00+00:00,P3,C3,0
2022-01-03 01:00:00+00:00,P1,C3,0
2022-01-03 01:00:00+00:00,P2,C3,0
2022-01-03 01:00:00+00:00,P3,C1,0
2022-01-03 01:00:00+00:00,P1,C1,0
2022-01-03 01:00:00+00:00,P2,C1,0
2022-01-03 01:00:00+00:00,P3,C2,0
2022-01-03 01:00:00+00:00,P1,C2,0
2022-01-03 01:00:00+00:00,P2,C2,0
2022-01-03 02:00:00+00:00,P2,C1,0
2022-01-03 02:00:00+00:00,P3,C3,0
2022-01-03 02:00:00+00:00,P1,C3,0
2022-01-03 02:00:00+00:00,P2,C3,0
2022-01-03 02:00:00+00:00,P3,C1,0
2022-01-03 02:00:00+00:00,P1,C1,0
2022-01-03 02:00:00+00:00,P2,C1,0
2022-01-03 02:00:00+00:00,P3,C2,0
2022-01-03 02:00:00+00:00,P1,C2,0
2022-01-03 02:00:00+00:00,P2,C2,0
2022-01-03 03:00:00+00:00,P2,C1,0
2022-01-03 03:00:00+00:00,P3,C3,0
2022-01-03 03:00:00+00:00,P1,C3,0
2022-01-03 03:00:00+00:00,P2,C3,0
2022-01-03 03:00:00+00:00,P3,C1,0
2022-01-03 03:00:00+00:00,P1,C1,0
2022-01-03 03:00:00+00:00,P2,C1,0
2022-01-03 03:00:00+00:00,P3,C2,0
2022-01-03 03:00:00+00:00,P1,C2,0
2022-01-03 03:00:00+00:00,P2,C2,0
2022-01-03 04:00:00+00:00,P2,C1,0
2022-01-03 04:00:00+00:00,P3,C3,0
2022-01-03 04:00:00+00:00,P1,C3,0
2022-01-03 04:00:00+00:00,P2,C3,0
2022-01-03 04:00:00+00:00,P3,C1,0
2022-01-03 04:00:00+00:00,P1,C1,0
2022-01-03 04:00:00+00:00,P2,C1,0
2022-01-03 04:00:00+00:00,P3,C2,0
2022-01-03 04:00:00+00:00,P1,C2,0
2022-01-03 04:00:00+00:00,P2,C2,0
2022-01-03 05:00:00+00:00,P2,C1,0
2022-01-03 05:00:00+00:00,P3,C3,0
2022-01-03 05:00:00+00:00,P1,C3,0
2022-01-03 05:00:00+00:00,P2,C3,0
2022-01-03 05:00:00+00:00,P3,C1,0
2022-01-03 05:00:00+00:00,P1,C1,0
2022-01-03 05:00:00+00:00,P2,C1,0
2022-01-03 05:00:00+00:00,P3,C2,0
2022-01-03 05:00:00+00:00,P1,C2,0
2022-01-03 05:00:00+00:00,P2,C2,0
2022-01-03 06:00:00+00:00,P2,C1,0
2022-01-03 06:00:00+00:00,P3,C3,0
2022-01-03 06:00:00+00:00,P1,C3,0
2022-01-03 06:00:00+00:00,P2,C3,0
2022-01-03 06:00:00+00:00,P3,C1,0
2022-01-03 06:00:00+00:00,P1,C1,0
2022-01-03 06:00:00+00:00,P2,C1,0
2022-01-03 06:00:00+00:00,P3,C2,0
2022-01-03 06:00:00+00:00,P1,C2,0
2022-01-03 06:00:00+00:00,P2,C2,0
2022-01-03 07:00:00+00:00,P2,C1,248
2022-01-03 07:00:00+00:00,P3,C3,0
2022-01-03 07:00:00+00:00,P1,C3,0
2022-01-03 07:00:00+00:00,P2,C3,0
2022-01-03 07:00:00+00:00,P3,C1,0
